datetime,flowrate
1/1/1944,350
1/2/1944,330
1/3/1944,320
1/4/1944,320
1/5/1944,320
1/6/1944,350
1/7/1944,350
1/8/1944,450
1/9/1944,350
1/10/1944,330
1/11/1944,330
1/12/1944,330
1/13/1944,320
1/14/1944,320
1/15/1944,560
1/16/1944,500
1/17/1944,450
1/18/1944,350
1/19/1944,300
1/20/1944,280
1/21/1944,280
1/22/1944,300
1/23/1944,310
1/24/1944,330
1/25/1944,360
1/26/1944,340
1/27/1944,372
1/28/1944,360
1/29/1944,348
1/30/1944,442
1/31/1944,458
2/1/1944,458
2/2/1944,372
2/3/1944,442
2/4/1944,570
2/5/1944,570
2/6/1944,458
2/7/1944,426
2/8/1944,474
2/9/1944,410
2/10/1944,426
2/11/1944,350
2/12/1944,250
2/13/1944,350
2/14/1944,450
2/15/1944,430
2/16/1944,350
2/17/1944,400
2/18/1944,450
2/19/1944,350
2/20/1944,400
2/21/1944,500
2/22/1944,1000
2/23/1944,3410
2/24/1944,8460
2/25/1944,11500
2/26/1944,12200
2/27/1944,16000
2/28/1944,15500
2/29/1944,12400
3/1/1944,8480
3/2/1944,6860
3/3/1944,5540
3/4/1944,5350
3/5/1944,6290
3/6/1944,8060
3/7/1944,15700
3/8/1944,22800
3/9/1944,20000
3/10/1944,15000
3/11/1944,11000
3/12/1944,9810
3/13/1944,10300
3/14/1944,11200
3/15/1944,20200
3/16/1944,23400
3/17/1944,26200
3/18/1944,25500
3/19/1944,21400
3/20/1944,17200
3/21/1944,12700
3/22/1944,10500
3/23/1944,8700
3/24/1944,8910
3/25/1944,10000
3/26/1944,10700
3/27/1944,10300
3/28/1944,11200
3/29/1944,12200
3/30/1944,11500
3/31/1944,10500
4/1/1944,8480
4/2/1944,7250
4/3/1944,5910
4/4/1944,5000
4/5/1944,4370
4/6/1944,3750
4/7/1944,2950
4/8/1944,3580
4/9/1944,2800
4/10/1944,16200
4/11/1944,45000
4/12/1944,69000
4/13/1944,70000
4/14/1944,64200
4/15/1944,50700
4/16/1944,39800
4/17/1944,33600
4/18/1944,28300
4/19/1944,22100
4/20/1944,15500
4/21/1944,10500
4/22/1944,8270
4/23/1944,13200
4/24/1944,23400
4/25/1944,29000
4/26/1944,24800
4/27/1944,19000
4/28/1944,13200
4/29/1944,9290
4/30/1944,6860
5/1/1944,5720
5/2/1944,3800
5/3/1944,2900
5/4/1944,3050
5/5/1944,3160
5/6/1944,4220
5/7/1944,3800
5/8/1944,4220
5/9/1944,7560
5/10/1944,20800
5/11/1944,23400
5/12/1944,19000
5/13/1944,18400
5/14/1944,7860
5/15/1944,5350
5/16/1944,4220
5/17/1944,3560
5/18/1944,3230
5/19/1944,3420
5/20/1944,3750
5/21/1944,3940
5/22/1944,3940
5/23/1944,4220
5/24/1944,4840
5/25/1944,4370
5/26/1944,4080
5/27/1944,4220
5/28/1944,5720
5/29/1944,5910
5/30/1944,6670
5/31/1944,5720
6/1/1944,4520
6/2/1944,4080
6/3/1944,5000
6/4/1944,6100
6/5/1944,6100
6/6/1944,5910
6/7/1944,3660
6/8/1944,2900
6/9/1944,2430
6/10/1944,2050
6/11/1944,1690
6/12/1944,1400
6/13/1944,1240
6/14/1944,2480
6/15/1944,3420
6/16/1944,3030
6/17/1944,1940
6/18/1944,1960
6/19/1944,1130
6/20/1944,810
6/21/1944,810
6/22/1944,958
6/23/1944,2200
6/24/1944,1380
6/25/1944,1420
6/26/1944,1400
6/27/1944,1240
6/28/1944,1060
6/29/1944,810
6/30/1944,618
7/1/1944,570
7/2/1944,570
7/3/1944,474
7/4/1944,385
7/5/1944,360
7/6/1944,322
7/7/1944,285
7/8/1944,298
7/9/1944,269
7/10/1944,285
7/11/1944,285
7/12/1944,335
7/13/1944,253
7/14/1944,237
7/15/1944,245
7/16/1944,261
7/17/1944,221
7/18/1944,229
7/19/1944,237
7/20/1944,261
7/21/1944,221
7/22/1944,185
7/23/1944,190
7/24/1944,205
7/25/1944,185
7/26/1944,174
7/27/1944,385
7/28/1944,229
7/29/1944,205
7/30/1944,164
7/31/1944,114
8/1/1944,159
8/2/1944,213
8/3/1944,205
8/4/1944,213
8/5/1944,221
8/6/1944,190
8/7/1944,150
8/8/1944,169
8/9/1944,185
8/10/1944,410
8/11/1944,426
8/12/1944,310
8/13/1944,190
8/14/1944,298
8/15/1944,348
8/16/1944,310
8/17/1944,277
8/18/1944,205
8/19/1944,180
8/20/1944,245
8/21/1944,285
8/22/1944,310
8/23/1944,298
8/24/1944,322
8/25/1944,277
8/26/1944,229
8/27/1944,169
8/28/1944,322
8/29/1944,269
8/30/1944,180
8/31/1944,190
9/1/1944,253
9/2/1944,200
9/3/1944,169
9/4/1944,261
9/5/1944,245
9/6/1944,180
9/7/1944,322
9/8/1944,200
9/9/1944,143
9/10/1944,132
9/11/1944,143
9/12/1944,164
9/13/1944,200
9/14/1944,185
9/15/1944,200
9/16/1944,190
9/17/1944,169
9/18/1944,174
9/19/1944,190
9/20/1944,185
9/21/1944,205
9/22/1944,190
9/23/1944,143
9/24/1944,143
9/25/1944,147
9/26/1944,150
9/27/1944,147
9/28/1944,164
9/29/1944,150
9/30/1944,143
10/1/1944,143
10/2/1944,147
10/3/1944,185
10/4/1944,253
10/5/1944,322
10/6/1944,506
10/7/1944,570
10/8/1944,410
10/9/1944,269
10/10/1944,245
10/11/1944,286
10/12/1944,385
10/13/1944,310
10/14/1944,277
10/15/1944,213
10/16/1944,190
10/17/1944,213
10/18/1944,190
10/19/1944,195
10/20/1944,213
10/21/1944,221
10/22/1944,195
10/23/1944,200
10/24/1944,237
10/25/1944,195
10/26/1944,200
10/27/1944,169
10/28/1944,221
10/29/1944,200
10/30/1944,159
10/31/1944,180
11/1/1944,180
11/2/1944,185
11/3/1944,185
11/4/1944,237
11/5/1944,229
11/6/1944,185
11/7/1944,221
11/8/1944,261
11/9/1944,322
11/10/1944,490
11/11/1944,348
11/12/1944,285
11/13/1944,285
11/14/1944,360
11/15/1944,730
11/16/1944,650
11/17/1944,682
11/18/1944,650
11/19/1944,442
11/20/1944,426
11/21/1944,634
11/22/1944,586
11/23/1944,442
11/24/1944,410
11/25/1944,322
11/26/1944,1160
11/27/1944,874
11/28/1944,419
11/29/1944,348
11/30/1944,618
12/1/1944,372
12/2/1944,310
12/3/1944,290
12/4/1944,280
12/5/1944,269
12/6/1944,322
12/7/1944,285
12/8/1944,298
12/9/1944,322
12/10/1944,277
12/11/1944,285
12/12/1944,522
12/13/1944,269
12/14/1944,280
12/15/1944,300
12/16/1944,280
12/17/1944,280
12/18/1944,280
12/19/1944,280
12/20/1944,280
12/21/1944,280
12/22/1944,270
12/23/1944,250
12/24/1944,250
12/25/1944,260
12/26/1944,270
12/27/1944,220
12/28/1944,220
12/29/1944,220
12/30/1944,220
12/31/1944,220
1/1/1945,250
1/2/1945,270
1/3/1945,270
1/4/1945,270
1/5/1945,250
1/6/1945,250
1/7/1945,250
1/8/1945,240
1/9/1945,240
1/10/1945,240
1/11/1945,240
1/12/1945,230
1/13/1945,230
1/14/1945,230
1/15/1945,230
1/16/1945,230
1/17/1945,230
1/18/1945,210
1/19/1945,210
1/20/1945,210
1/21/1945,200
1/22/1945,200
1/23/1945,210
1/24/1945,220
1/25/1945,230
1/26/1945,230
1/27/1945,230
1/28/1945,250
1/29/1945,250
1/30/1945,250
1/31/1945,250
2/1/1945,240
2/2/1945,230
2/3/1945,220
2/4/1945,220
2/5/1945,220
2/6/1945,220
2/7/1945,220
2/8/1945,250
2/9/1945,260
2/10/1945,260
2/11/1945,300
2/12/1945,300
2/13/1945,300
2/14/1945,350
2/15/1945,450
2/16/1945,1000
2/17/1945,2000
2/18/1945,5000
2/19/1945,8000
2/20/1945,7060
2/21/1945,5180
2/22/1945,5350
2/23/1945,10000
2/24/1945,18400
2/25/1945,17200
2/26/1945,14900
2/27/1945,13700
2/28/1945,11500
3/1/1945,9350
3/2/1945,5740
3/3/1945,9080
3/4/1945,18200
3/5/1945,19000
3/6/1945,19000
3/7/1945,22100
3/8/1945,26200
3/9/1945,24100
3/10/1945,19000
3/11/1945,14300
3/12/1945,11000
3/13/1945,7650
3/14/1945,5350
3/15/1945,4080
3/16/1945,3530
3/17/1945,3290
3/18/1945,2500
3/19/1945,4290
3/20/1945,11900
3/21/1945,21400
3/22/1945,24100
3/23/1945,20800
3/24/1945,15500
3/25/1945,12200
3/26/1945,8700
3/27/1945,5720
3/28/1945,4370
3/29/1945,3340
3/30/1945,3210
3/31/1945,9190
4/1/1945,32000
4/2/1945,39800
4/3/1945,41400
4/4/1945,32200
4/5/1945,33600
4/6/1945,26900
4/7/1945,21400
4/8/1945,17200
4/9/1945,12400
4/10/1945,8480
4/11/1945,6860
4/12/1945,5540
4/13/1945,3640
4/14/1945,2700
4/15/1945,2140
4/16/1945,2400
4/17/1945,3340
4/18/1945,2120
4/19/1945,1670
4/20/1945,2330
4/21/1945,2140
4/22/1945,1530
4/23/1945,1550
4/24/1945,1670
4/25/1945,1400
4/26/1945,2220
4/27/1945,7250
4/28/1945,8480
4/29/1945,6860
4/30/1945,4220
5/1/1945,3400
5/2/1945,2800
5/3/1945,2900
5/4/1945,5000
5/5/1945,5000
5/6/1945,4080
5/7/1945,3100
5/8/1945,4520
5/9/1945,3770
5/10/1945,4080
5/11/1945,5000
5/12/1945,4840
5/13/1945,4840
5/14/1945,3180
5/15/1945,7310
5/16/1945,18900
5/17/1945,32000
5/18/1945,50700
5/19/1945,51600
5/20/1945,42200
5/21/1945,31300
5/22/1945,24800
5/23/1945,19000
5/24/1945,12900
5/25/1945,9350
5/26/1945,6860
5/27/1945,5000
5/28/1945,4220
5/29/1945,3100
5/30/1945,2820
5/31/1945,2330
6/1/1945,2080
6/2/1945,2520
6/3/1945,2280
6/4/1945,1770
6/5/1945,1960
6/6/1945,1900
6/7/1945,1710
6/8/1945,1670
6/9/1945,1520
6/10/1945,1710
6/11/1945,1570
6/12/1945,1400
6/13/1945,1840
6/14/1945,4080
6/15/1945,6480
6/16/1945,7450
6/17/1945,8970
6/18/1945,17800
6/19/1945,24100
6/20/1945,26900
6/21/1945,23400
6/22/1945,17200
6/23/1945,14300
6/24/1945,11700
6/25/1945,8910
6/26/1945,5350
6/27/1945,3450
6/28/1945,2680
6/29/1945,2450
6/30/1945,2360
7/1/1945,2880
7/2/1945,3800
7/3/1945,4220
7/4/1945,3800
7/5/1945,2720
7/6/1945,2030
7/7/1945,1530
7/8/1945,1460
7/9/1945,1480
7/10/1945,1420
7/11/1945,842
7/12/1945,924
7/13/1945,858
7/14/1945,762
7/15/1945,2030
7/16/1945,2720
7/17/1945,2380
7/18/1945,2750
7/19/1945,2310
7/20/1945,1690
7/21/1945,1280
7/22/1945,992
7/23/1945,746
7/24/1945,826
7/25/1945,618
7/26/1945,538
7/27/1945,458
7/28/1945,522
7/29/1945,570
7/30/1945,474
7/31/1945,602
8/1/1945,794
8/2/1945,602
8/3/1945,2040
8/4/1945,2140
8/5/1945,1630
8/6/1945,1240
8/7/1945,975
8/8/1945,682
8/9/1945,618
8/10/1945,666
8/11/1945,634
8/12/1945,506
8/13/1945,506
8/14/1945,442
8/15/1945,538
8/16/1945,794
8/17/1945,778
8/18/1945,992
8/19/1945,975
8/20/1945,958
8/21/1945,810
8/22/1945,810
8/23/1945,650
8/24/1945,570
8/25/1945,602
8/26/1945,426
8/27/1945,372
8/28/1945,335
8/29/1945,285
8/30/1945,372
8/31/1945,360
9/1/1945,360
9/2/1945,330
9/3/1945,200
9/4/1945,213
9/5/1945,245
9/6/1945,213
9/7/1945,213
9/8/1945,245
9/9/1945,298
9/10/1945,237
9/11/1945,245
9/12/1945,180
9/13/1945,147
9/14/1945,174
9/15/1945,221
9/16/1945,169
9/17/1945,229
9/18/1945,2020
9/19/1945,1770
9/20/1945,602
9/21/1945,245
9/22/1945,180
9/23/1945,213
9/24/1945,310
9/25/1945,434
9/26/1945,698
9/27/1945,586
9/28/1945,890
9/29/1945,1220
9/30/1945,1420
10/1/1945,3680
10/2/1945,14100
10/3/1945,19000
10/4/1945,17800
10/5/1945,13200
10/6/1945,8480
10/7/1945,5910
10/8/1945,4520
10/9/1945,3690
10/10/1945,3100
10/11/1945,2520
10/12/1945,2030
10/13/1945,1550
10/14/1945,1330
10/15/1945,1200
10/16/1945,1130
10/17/1945,874
10/18/1945,826
10/19/1945,810
10/20/1945,858
10/21/1945,634
10/22/1945,924
10/23/1945,941
10/24/1945,1500
10/25/1945,1670
10/26/1945,1610
10/27/1945,1110
10/28/1945,1290
10/29/1945,1240
10/30/1945,1010
10/31/1945,992
11/1/1945,794
11/2/1945,992
11/3/1945,874
11/4/1945,506
11/5/1945,682
11/6/1945,746
11/7/1945,842
11/8/1945,794
11/9/1945,890
11/10/1945,586
11/11/1945,666
11/12/1945,924
11/13/1945,1170
11/14/1945,1100
11/15/1945,1310
11/16/1945,1220
11/17/1945,1080
11/18/1945,842
11/19/1945,778
11/20/1945,730
11/21/1945,698
11/22/1945,1260
11/23/1945,794
11/24/1945,1590
11/25/1945,1650
11/26/1945,1500
11/27/1945,1200
11/28/1945,1460
11/29/1945,1380
11/30/1945,1400
12/1/1945,1570
12/2/1945,1710
12/3/1945,1570
12/4/1945,1500
12/5/1945,1400
12/6/1945,1370
12/7/1945,1280
12/8/1945,1220
12/9/1945,1170
12/10/1945,1040
12/11/1945,958
12/12/1945,762
12/13/1945,650
12/14/1945,550
12/15/1945,500
12/16/1945,550
12/17/1945,600
12/18/1945,500
12/19/1945,550
12/20/1945,500
12/21/1945,480
12/22/1945,460
12/23/1945,450
12/24/1945,500
12/25/1945,2000
12/26/1945,5000
12/27/1945,8060
12/28/1945,12200
12/29/1945,12400
12/30/1945,15500
12/31/1945,21400
1/1/1946,24800
1/2/1946,24800
1/3/1946,17000
1/4/1946,14000
1/5/1946,11200
1/6/1946,14900
1/7/1946,15500
1/8/1946,13200
1/9/1946,11200
1/10/1946,11700
1/11/1946,11200
1/12/1946,10000
1/13/1946,8480
1/14/1946,7650
1/15/1946,6860
1/16/1946,4520
1/17/1946,2500
1/18/1946,2700
1/19/1946,2800
1/20/1946,2310
1/21/1946,1590
1/22/1946,1500
1/23/1946,1300
1/24/1946,1200
1/25/1946,1300
1/26/1946,1400
1/27/1946,1500
1/28/1946,1400
1/29/1946,1200
1/30/1946,1300
1/31/1946,1200
2/1/1946,1200
2/2/1946,1300
2/3/1946,1400
2/4/1946,1300
2/5/1946,1100
2/6/1946,1000
2/7/1946,1650
2/8/1946,1810
2/9/1946,1850
2/10/1946,2140
2/11/1946,1710
2/12/1946,1520
2/13/1946,1370
2/14/1946,5580
2/15/1946,12400
2/16/1946,19000
2/17/1946,14300
2/18/1946,10700
2/19/1946,8700
2/20/1946,6860
2/21/1946,6480
2/22/1946,5540
2/23/1946,3940
2/24/1946,3640
2/25/1946,3080
2/26/1946,3210
2/27/1946,3940
2/28/1946,5540
3/1/1946,6860
3/2/1946,8480
3/3/1946,8700
3/4/1946,8910
3/5/1946,8910
3/6/1946,9580
3/7/1946,12900
3/8/1946,14900
3/9/1946,14900
3/10/1946,12200
3/11/1946,9810
3/12/1946,8270
3/13/1946,5540
3/14/1946,4670
3/15/1946,5910
3/16/1946,8480
3/17/1946,10000
3/18/1946,11200
3/19/1946,11900
3/20/1946,11700
3/21/1946,9350
3/22/1946,7450
3/23/1946,5000
3/24/1946,5000
3/25/1946,4370
3/26/1946,4220
3/27/1946,3800
3/28/1946,3310
3/29/1946,2850
3/30/1946,2550
3/31/1946,2430
4/1/1946,2260
4/2/1946,1810
4/3/1946,1380
4/4/1946,1990
4/5/1946,1040
4/6/1946,1110
4/7/1946,1100
4/8/1946,1060
4/9/1946,1010
4/10/1946,941
4/11/1946,854
4/12/1946,1100
4/13/1946,858
4/14/1946,810
4/15/1946,958
4/16/1946,618
4/17/1946,618
4/18/1946,794
4/19/1946,538
4/20/1946,666
4/21/1946,586
4/22/1946,650
4/23/1946,666
4/24/1946,554
4/25/1946,618
4/26/1946,538
4/27/1946,666
4/28/1946,554
4/29/1946,490
4/30/1946,586
5/1/1946,522
5/2/1946,650
5/3/1946,490
5/4/1946,779
5/5/1946,1310
5/6/1946,618
5/7/1946,778
5/8/1946,975
5/9/1946,874
5/10/1946,746
5/11/1946,1370
5/12/1946,1880
5/13/1946,858
5/14/1946,1590
5/15/1946,2100
5/16/1946,3320
5/17/1946,9130
5/18/1946,9810
5/19/1946,8480
5/20/1946,6860
5/21/1946,5000
5/22/1946,3800
5/23/1946,3130
5/24/1946,2650
5/25/1946,2520
5/26/1946,5000
5/27/1946,5000
5/28/1946,3160
5/29/1946,1790
5/30/1946,2400
5/31/1946,2240
6/1/1946,2650
6/2/1946,4520
6/3/1946,4220
6/4/1946,4080
6/5/1946,2330
6/6/1946,1810
6/7/1946,1420
6/8/1946,1260
6/9/1946,778
6/10/1946,698
6/11/1946,698
6/12/1946,2320
6/13/1946,20900
6/14/1946,37400
6/15/1946,31100
6/16/1946,22000
6/17/1946,15600
6/18/1946,12600
6/19/1946,16200
6/20/1946,24800
6/21/1946,22000
6/22/1946,16200
6/23/1946,10800
6/24/1946,7250
6/25/1946,4800
6/26/1946,2680
6/27/1946,2180
6/28/1946,3580
6/29/1946,12000
6/30/1946,11300
7/1/1946,8950
7/2/1946,7050
7/3/1946,4800
7/4/1946,3940
7/5/1946,3040
7/6/1946,2270
7/7/1946,1790
7/8/1946,957
7/9/1946,788
7/10/1946,838
7/11/1946,1240
7/12/1946,1070
7/13/1946,920
7/14/1946,976
7/15/1946,497
7/16/1946,434
7/17/1946,422
7/18/1946,386
7/19/1946,386
7/20/1946,1130
7/21/1946,3550
7/22/1946,2110
7/23/1946,1260
7/24/1946,976
7/25/1946,680
7/26/1946,538
7/27/1946,410
7/28/1946,386
7/29/1946,374
7/30/1946,374
7/31/1946,434
8/1/1946,350
8/2/1946,300
8/3/1946,242
8/4/1946,250
8/5/1946,260
8/6/1946,250
8/7/1946,290
8/8/1946,270
8/9/1946,250
8/10/1946,338
8/11/1946,197
8/12/1946,140
8/13/1946,175
8/14/1946,165
8/15/1946,165
8/16/1946,212
8/17/1946,220
8/18/1946,198
8/19/1946,415
8/20/1946,340
8/21/1946,290
8/22/1946,190
8/23/1946,175
8/24/1946,170
8/25/1946,150
8/26/1946,165
8/27/1946,190
8/28/1946,205
8/29/1946,190
8/30/1946,145
8/31/1946,150
9/1/1946,155
9/2/1946,135
9/3/1946,135
9/4/1946,122
9/5/1946,119
9/6/1946,130
9/7/1946,140
9/8/1946,160
9/9/1946,175
9/10/1946,240
9/11/1946,236
9/12/1946,135
9/13/1946,119
9/14/1946,135
9/15/1946,145
9/16/1946,150
9/17/1946,140
9/18/1946,140
9/19/1946,140
9/20/1946,135
9/21/1946,130
9/22/1946,140
9/23/1946,155
9/24/1946,182
9/25/1946,140
9/26/1946,130
9/27/1946,140
9/28/1946,140
9/29/1946,150
9/30/1946,150
10/1/1946,145
10/2/1946,145
10/3/1946,122
10/4/1946,119
10/5/1946,122
10/6/1946,122
10/7/1946,130
10/8/1946,125
10/9/1946,135
10/10/1946,145
10/11/1946,150
10/12/1946,205
10/13/1946,186
10/14/1946,110
10/15/1946,110
10/16/1946,160
10/17/1946,170
10/18/1946,261
10/19/1946,224
10/20/1946,190
10/21/1946,260
10/22/1946,362
10/23/1946,300
10/24/1946,235
10/25/1946,250
10/26/1946,320
10/27/1946,232
10/28/1946,198
10/29/1946,269
10/30/1946,266
10/31/1946,238
11/1/1946,182
11/2/1946,250
11/3/1946,242
11/4/1946,434
11/5/1946,458
11/6/1946,410
11/7/1946,386
11/8/1946,605
11/9/1946,386
11/10/1946,340
11/11/1946,551
11/12/1946,446
11/13/1946,422
11/14/1946,350
11/15/1946,310
11/16/1946,398
11/17/1946,458
11/18/1946,300
11/19/1946,320
11/20/1946,386
11/21/1946,398
11/22/1946,887
11/23/1946,277
11/24/1946,150
11/25/1946,220
11/26/1946,269
11/27/1946,592
11/28/1946,470
11/29/1946,564
11/30/1946,564
12/1/1946,620
12/2/1946,398
12/3/1946,470
12/4/1946,484
12/5/1946,446
12/6/1946,386
12/7/1946,386
12/8/1946,374
12/9/1946,386
12/10/1946,422
12/11/1946,497
12/12/1946,603
12/13/1946,3250
12/14/1946,3550
12/15/1946,3680
12/16/1946,3300
12/17/1946,3070
12/18/1946,2080
12/19/1946,1700
12/20/1946,1400
12/21/1946,1150
12/22/1946,1000
12/23/1946,870
12/24/1946,1300
12/25/1946,920
12/26/1946,710
12/27/1946,665
12/28/1946,870
12/29/1946,1260
12/30/1946,1800
12/31/1946,2100
1/1/1947,1600
1/2/1947,2000
1/3/1947,2100
1/4/1947,2900
1/5/1947,3600
1/6/1947,3000
1/7/1947,2500
1/8/1947,1600
1/9/1947,1700
1/10/1947,1500
1/11/1947,1500
1/12/1947,1800
1/13/1947,2300
1/14/1947,3500
1/15/1947,6850
1/16/1947,9180
1/17/1947,12300
1/18/1947,10600
1/19/1947,7250
1/20/1947,5250
1/21/1947,9850
1/22/1947,11000
1/23/1947,9200
1/24/1947,7500
1/25/1947,6280
1/26/1947,6280
1/27/1947,6850
1/28/1947,6850
1/29/1947,5580
1/30/1947,13300
1/31/1947,37400
2/1/1947,37400
2/2/1947,29700
2/3/1947,19200
2/4/1947,13600
2/5/1947,10000
2/6/1947,6400
2/7/1947,4000
2/8/1947,3000
2/9/1947,2500
2/10/1947,2000
2/11/1947,2100
2/12/1947,2100
2/13/1947,2000
2/14/1947,2100
2/15/1947,2300
2/16/1947,2500
2/17/1947,2700
2/18/1947,2500
2/19/1947,2300
2/20/1947,2100
2/21/1947,1800
2/22/1947,1400
2/23/1947,1300
2/24/1947,1350
2/25/1947,1200
2/26/1947,1100
2/27/1947,1050
2/28/1947,1000
3/1/1947,850
3/2/1947,800
3/3/1947,800
3/4/1947,950
3/5/1947,850
3/6/1947,750
3/7/1947,750
3/8/1947,800
3/9/1947,850
3/10/1947,950
3/11/1947,1100
3/12/1947,1500
3/13/1947,1600
3/14/1947,3940
3/15/1947,8500
3/16/1947,9400
3/17/1947,7850
3/18/1947,6100
3/19/1947,4800
3/20/1947,4360
3/21/1947,3940
3/22/1947,3680
3/23/1947,3420
3/24/1947,4360
3/25/1947,12200
3/26/1947,18600
3/27/1947,20600
3/28/1947,17400
3/29/1947,16800
3/30/1947,17400
3/31/1947,16800
4/1/1947,14400
4/2/1947,12000
4/3/1947,11800
4/4/1947,12000
4/5/1947,12000
4/6/1947,16200
4/7/1947,18000
4/8/1947,15600
4/9/1947,12600
4/10/1947,10600
4/11/1947,10100
4/12/1947,11800
4/13/1947,12000
4/14/1947,9620
4/15/1947,7250
4/16/1947,6650
4/17/1947,12000
4/18/1947,15000
4/19/1947,12800
4/20/1947,13300
4/21/1947,22700
4/22/1947,24800
4/23/1947,23400
4/24/1947,19900
4/25/1947,16200
4/26/1947,16200
4/27/1947,19900
4/28/1947,18000
4/29/1947,13000
4/30/1947,9620
5/1/1947,13000
5/2/1947,22000
5/3/1947,24100
5/4/1947,20600
5/5/1947,15600
5/6/1947,12600
5/7/1947,10800
5/8/1947,8720
5/9/1947,7050
5/10/1947,4220
5/11/1947,3680
5/12/1947,3300
5/13/1947,3120
5/14/1947,6850
5/15/1947,7450
5/16/1947,6850
5/17/1947,6850
5/18/1947,14700
5/19/1947,11600
5/20/1947,10100
5/21/1947,10100
5/22/1947,12300
5/23/1947,12300
5/24/1947,11300
5/25/1947,10800
5/26/1947,12800
5/27/1947,15000
5/28/1947,14100
5/29/1947,13000
5/30/1947,12000
5/31/1947,10600
6/1/1947,10100
6/2/1947,25500
6/3/1947,42200
6/4/1947,43000
6/5/1947,39000
6/6/1947,26900
6/7/1947,20600
6/8/1947,29700
6/9/1947,35800
6/10/1947,32600
6/11/1947,22000
6/12/1947,13000
6/13/1947,8950
6/14/1947,10800
6/15/1947,9850
6/16/1947,7050
6/17/1947,5920
6/18/1947,4950
6/19/1947,4220
6/20/1947,3680
6/21/1947,2940
6/22/1947,2580
6/23/1947,1900
6/24/1947,1670
6/25/1947,1480
6/26/1947,1410
6/27/1947,1630
6/28/1947,920
6/29/1947,976
6/30/1947,1030
7/1/1947,1300
7/2/1947,1140
7/3/1947,1200
7/4/1947,1220
7/5/1947,870
7/6/1947,605
7/7/1947,605
7/8/1947,605
7/9/1947,665
7/10/1947,772
7/11/1947,1140
7/12/1947,1200
7/13/1947,1330
7/14/1947,1160
7/15/1947,1350
7/16/1947,1590
7/17/1947,2800
7/18/1947,3170
7/19/1947,3940
7/20/1947,3810
7/21/1947,4500
7/22/1947,3680
7/23/1947,2540
7/24/1947,1520
7/25/1947,1160
7/26/1947,887
7/27/1947,838
7/28/1947,524
7/29/1947,484
7/30/1947,564
7/31/1947,458
8/1/1947,362
8/2/1947,350
8/3/1947,386
8/4/1947,340
8/5/1947,386
8/6/1947,330
8/7/1947,280
8/8/1947,280
8/9/1947,250
8/10/1947,260
8/11/1947,340
8/12/1947,386
8/13/1947,340
8/14/1947,374
8/15/1947,422
8/16/1947,578
8/17/1947,422
8/18/1947,710
8/19/1947,976
8/20/1947,838
8/21/1947,1120
8/22/1947,976
8/23/1947,1330
8/24/1947,1480
8/25/1947,1280
8/26/1947,1140
8/27/1947,605
8/28/1947,446
8/29/1947,592
8/30/1947,870
8/31/1947,1100
9/1/1947,976
9/2/1947,2370
9/3/1947,2220
9/4/1947,2130
9/5/1947,2180
9/6/1947,1880
9/7/1947,2130
9/8/1947,3120
9/9/1947,2900
9/10/1947,1830
9/11/1947,1410
9/12/1947,920
9/13/1947,957
9/14/1947,725
9/15/1947,1220
9/16/1947,1140
9/17/1947,788
9/18/1947,635
9/19/1947,680
9/20/1947,551
9/21/1947,524
9/22/1947,680
9/23/1947,680
9/24/1947,680
9/25/1947,904
9/26/1947,957
9/27/1947,870
9/28/1947,605
9/29/1947,772
9/30/1947,484
10/1/1947,422
10/2/1947,422
10/3/1947,374
10/4/1947,551
10/5/1947,410
10/6/1947,350
10/7/1947,310
10/8/1947,290
10/9/1947,250
10/10/1947,270
10/11/1947,270
10/12/1947,280
10/13/1947,310
10/14/1947,280
10/15/1947,260
10/16/1947,242
10/17/1947,242
10/18/1947,350
10/19/1947,551
10/20/1947,1460
10/21/1947,3300
10/22/1947,2870
10/23/1947,1920
10/24/1947,1350
10/25/1947,1200
10/26/1947,804
10/27/1947,620
10/28/1947,695
10/29/1947,725
10/30/1947,821
10/31/1947,1100
11/1/1947,2250
11/2/1947,2250
11/3/1947,1740
11/4/1947,1670
11/5/1947,1140
11/6/1947,1260
11/7/1947,1370
11/8/1947,2370
11/9/1947,2060
11/10/1947,1300
11/11/1947,1500
11/12/1947,1860
11/13/1947,2180
11/14/1947,2370
11/15/1947,2060
11/16/1947,2130
11/17/1947,1920
11/18/1947,2180
11/19/1947,2040
11/20/1947,1830
11/21/1947,1610
11/22/1947,1460
